,comment,cl_comment,wordlist,emojis,sent,user,mentioned
2005,Hi hi Jay Shri Shyam kya haal hai,hi hi jay shri shyam kya haal hai,"['hi', 'hi', 'jay', 'shri', 'shyam', 'kya', 'haal', 'hai']",[],neu,rajeshjain.jain.921230,[]
2006,Lit as fuck,lit fuck,"['lit', 'fuck']",[],neg,tekkwolf,[]
2007,super,super,['super'],[],pos,r.kaleru,[]
2008,wretched,wretch,['wretch'],[],neu,lokeshnareda8780,[]
2009,😢😢😢,,[],"['😢', '😢', '😢']",neu,lx7p8,[]
2010,😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍']",neu,tare_nhi_passand_manu,[]
2011,K Mari girlfriend Bano gi,k mari girlfriend bano gi,"['k', 'mari', 'girlfriend', 'bano', 'gi']",[],neu,tare_nhi_passand_manu,[]
2012,❤️,,[],['❤'],neu,festusdamaz,[]
2013,Lb,lb,['lb'],[],neu,elliiishaaaa,[]
2014,They're perfect😍,perfect,['perfect'],['😍'],pos,mary_12397,[]
2015,DM for a surprise 🥳🥳,dm surpris,"['dm', 'surpris']","['🥳', '🥳']",neu,dominafeetbabies,[]
2016,🙂,,[],['🙂'],neu,djavarov93,[]
2017,😘😍😍😍👍👍👍👍👅👅💖,,[],"['😘', '😍', '😍', '😍', '👍', '👍', '👍', '👍', '👅', '👅', '💖']",neu,hesert_54,[]
2018,5/6 📸 🔥🔥,56,['56'],"['📸', '🔥', '🔥']",neu,pancho_villa1901,[]
2019,Lb,lb,['lb'],[],neu,elliiishaaaa,[]
2020,@myjollyvive ano naaa,ano naaa,"['ano', 'naaa']",[],neu,jahpenalba,['myjollyvive']
2021,"@jahpenalba d ako ppkabog sa mga kapatid ko., 😂🔥",ako ppkabog sa mga kapatid ko,"['ako', 'ppkabog', 'sa', 'mga', 'kapatid', 'ko']","['😂', '🔥']",neu,myjollyvive,['jahpenalba']
2022,So hot garls,hot garl,"['hot', 'garl']",[],neu,wakituki8,[]
2023,🤑🤗😋🤗🤑♥️,,[],"['🤑', '🤗', '😋', '🤗', '🤑', '♥']",neu,ism.ail6220,[]
2024,God,god,['god'],[],neu,yoge_sh2739,[]
2025,❤️,,[],['❤'],neu,d.vinodkumar,[]
2026,🤎🤎,,[],"['🤎', '🤎']",neu,robinmahfooz,[]
2027,Nice,nice,['nice'],[],neu,mahfuj1965,[]
2028,❤️🔥,,[],"['❤', '🔥']",neu,callmeiceasy,[]
2029,Dope👏👏👏,dope,['dope'],"['👏', '👏', '👏']",neu,julianah3609,[]
2030,🤍🤍🤍,,[],"['🤍', '🤍', '🤍']",neu,onlymarvy,[]
2031,Beautiful 😍amazing 😍 love 😍,beauti amaz love,"['beauti', 'amaz', 'love']","['😍', '😍', '😍']",pos,rominaodobescuofficial,[]
2032,U 2 are so fuckin hot 🔥,u 2 fuckin hot,"['u', '2', 'fuckin', 'hot']",['🔥'],neu,hamtaw_hp,[]
2033,copper,copper,['copper'],[],neu,punamchand6129,[]
2034,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,gu.pta3099,[]
2035,🔥,,[],['🔥'],neu,mixhell_angel,[]
2036,Randi,randi,['randi'],[],neu,gu.pta3099,[]
2037,@gu.pta3099,,[],[],neu,gu.pta3099,['gu.pta3099']
2038,chunky,chunki,['chunki'],[],neu,amd965960,[]
2039,@asapruddy 🦋🌟,,[],"['🦋', '🌟']",neu,hans_ndong241,['asapruddy']
2040,Just Beautiful love that Beautiful color you guys Rock ❤️❤️🎊🥰🌸🌸🥳🎁💅🏼💄🤩🪅🥰😎👛🍾🥂🍸🍷🎉💞💞💕💜💜💜,beauti love beauti color guy rock,"['beauti', 'love', 'beauti', 'color', 'guy', 'rock']","['❤', '❤', '🎊', '🥰', '🌸', '🌸', '🥳', '🎁', '💅', '🏼', '💄', '🤩', '🪅', '🥰', '😎', '👛', '🍾', '🥂', '🍸', '🍷', '🎉', '💞', '💞', '💕', '💜', '💜', '💜']",pos,jacquelinehorton718,[]
2041,beautiful bae,beauti bae,"['beauti', 'bae']",[],neu,colinpersent,[]
2042,Puasa woy puasa,puasa woy puasa,"['puasa', 'woy', 'puasa']",[],neu,najwaamf,[]
2043,pushy,pushi,['pushi'],[],neu,saiyadmehfujsaiyadmehfuj2020,[]
2044,🔥😍So hot😍,hot,['hot'],"['🔥', '😍', '😍']",neu,irfanahamed593,[]
2045,Send pic on 💖  @thewomen_strong 2M,send pic 2m,"['send', 'pic', '2m']",['💖'],neu,liz_za_01,['thewomen_strong']
2046,🔥🔥🔥🔥🔥🔥😢,,[],"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '😢']",neu,lfdlhmd_ly,[]
2047,how did you lose all your weight after pregnancy in a matter of a month? wow🔥,lose weight pregnanc matter month wow,"['lose', 'weight', 'pregnanc', 'matter', 'month', 'wow']",['🔥'],neu,skincare_beauty_dynamix,[]
2048,Drop dead gorgeous 👏👏👏,drop dead gorgeou,"['drop', 'dead', 'gorgeou']","['👏', '👏', '👏']",neg,_unavailable.exe_,[]
2049,Vh,vh,['vh'],[],neu,rahulgaud167,[]
2050,🔥🔥❤️,,[],"['🔥', '🔥', '❤']",neu,ivy.samek,[]
2051,🔥🔥🔥❤️,,[],"['🔥', '🔥', '🔥', '❤']",neu,ivy.samek,[]
2052,Everyone gotta admit they hot and gorgeous af 😭,everyon got ta admit hot gorgeou af,"['everyon', 'got', 'ta', 'admit', 'hot', 'gorgeou', 'af']",['😭'],neu,19.08.11vibes_bitch,[]
2053,"Even though you had sime work done at lesst you still look lile yourself unlike kylie,these are facts.",even though sime work done lesst still look lile unlik kyli fact,"['even', 'though', 'sime', 'work', 'done', 'lesst', 'still', 'look', 'lile', 'unlik', 'kyli', 'fact']",[],neu,therealstereodevil666,[]
2054,No samee,same,['same'],[],neu,nadimmalik441,[]
2055,✨✨✨,,[],"['✨', '✨', '✨']",neu,laurawubbels,[]
2056,wry,wri,['wri'],[],neu,jaat_v.14,[]
2057,"If anyone follow me,I back her follow 100%",anyon follow back follow 100,"['anyon', 'follow', 'back', 'follow', '100']",[],neu,mdmridulhasanmahin,[]
2058,⚘ 🧚🏻‍♀️🧚🏻‍♀️,,[],"['🧚', '🏻', '♀', '🧚', '🏻', '♀']",neu,kend_lee_iran,[]
2059,LB 🔥,lb,['lb'],['🔥'],neu,santiveri_sagradafamilia,[]
2060,❤️,,[],['❤'],neu,the_wheel_breaker_,[]
2061,air,air,['air'],[],neu,khtriabdulla,[]
2062,this stuff looks cheap af,stuff look cheap af,"['stuff', 'look', 'cheap', 'af']",[],neu,imwho_iwannabe,[]
2063,💕💕,,[],"['💕', '💕']",neu,nam_e247,[]
2064,👏👏,,[],"['👏', '👏']",neu,mamun.c.joy,[]
2065,🤤,,[],['🤤'],neu,mochalibre,[]
2066,❤️,,[],['❤'],neu,soh.khel,[]
2067,OMG!!! They are too hot,omg hot,"['omg', 'hot']",[],neu,xavage_q,[]
2068,👏 she's really gorgeous 😍 💖 💕  I think I'm in love I'm a fun loving guy who loves kids.,realli gorgeou think love fun love guy love kid,"['realli', 'gorgeou', 'think', 'love', 'fun', 'love', 'guy', 'love', 'kid']","['👏', '😍', '💖', '💕']",pos,j42069849,[]
2069,👏👏👏👏👏👏👏👏👏🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,,[],"['👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥']",neu,inggit978,[]
2070,I know they're modeling but their faces look miserable.,know model face look miser,"['know', 'model', 'face', 'look', 'miser']",[],neu,sharhinoooo,[]
2071,tax,tax,['tax'],[],neu,ay_ush7542,[]
2072,subdued,subdu,['subdu'],[],neu,bhalekar6922,[]
2073,So sexi 😮,sexi,['sexi'],['😮'],neu,dacharfardeen,[]
2074,I LOVE YOU,love,['love'],[],pos,pierre.beya.3532,[]
2075,Lb ❤️❤️,lb,['lb'],"['❤', '❤']",neu,elbaz18,[]
2076,❤️,,[],['❤'],neu,xcelsuyom,[]
2077,soldaki çöp,soldaki p,"['soldaki', 'p']",[],neu,burakpideoglu,[]
2078,😍,,[],['😍'],neu,em.ova_,[]
2079,crime,crime,['crime'],[],neg,chary281,[]
2080,Ngeliat postingan ini ngebayangin kita berdua wkwk :') i miss u so much 😢@intanliviaaa,ngeliat postingan ini ngebayangin kita berdua wkwk miss u much,"['ngeliat', 'postingan', 'ini', 'ngebayangin', 'kita', 'berdua', 'wkwk', 'miss', 'u', 'much']",['😢'],neu,emilyquinzel,['intanliviaaa']
2081,@intanliviaaa maygdddd aku kangen skaliiiiiii😢😟,maygdddd aku kangen skaliiiiiii,"['maygdddd', 'aku', 'kangen', 'skaliiiiiii']","['😢', '😟']",neu,emilyquinzel,['intanliviaaa']
2082,"Ahh :') selalu julukan kita bdua kendal dan kylie Kw, miss u celalu ttg kita 😢♥️@emilyquinzel",ahh selalu julukan kita bdua kendal dan kyli kw miss u celalu ttg kita,"['ahh', 'selalu', 'julukan', 'kita', 'bdua', 'kendal', 'dan', 'kyli', 'kw', 'miss', 'u', 'celalu', 'ttg', 'kita']","['😢', '♥']",neu,intanliviaaa,['emilyquinzel']
2083,GTA,gta,['gta'],[],neu,tranthanhhao618,[]
2084,Um,um,['um'],[],neu,tranthanhhao618,[]
2085,burn,burn,['burn'],[],neu,sanjaybairwa15,[]
2086,Congrats,congrat,['congrat'],[],neu,ethan_yoo22,[]
2087,So empresive,empres,['empres'],[],neu,peromingganjeffrey,[]
2088,Hi,hi,['hi'],[],neu,peromingganjeffrey,[]
2089,🔥🔥🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '🔥', '🔥']",neu,kkvshfanspages,[]
2090,❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤']",neu,kkvshfanspages,[]
2091,🙌🔥,,[],"['🙌', '🔥']",neu,zaiets.vitalina,[]
2092,Wow 42millions like great.... Both jenner sisters are beautiful & glam 🔥,wow 42million like great jenner sister beauti glam,"['wow', '42million', 'like', 'great', 'jenner', 'sister', 'beauti', 'glam']",['🔥'],pos,rohitkothari62,[]
2093,@diminko_,,[],[],neu,im_.the_.one,['diminko_']
2094,😍😍😍😍,,[],"['😍', '😍', '😍', '😍']",neu,lusciously_1,[]
2095,🔥🔥🔥❤️❤️❤️❤️❤️🔥🔥🔥,,[],"['🔥', '🔥', '🔥', '❤', '❤', '❤', '❤', '❤', '🔥', '🔥', '🔥']",neu,choi.mincheol,[]
2096,❤️❤️,,[],"['❤', '❤']",neu,saaralhdydy,[]
2097,Prahlad,prahlad,['prahlad'],[],neu,parvattakiya,[]
2098,❤️❤️,,[],"['❤', '❤']",neu,ig_nickop12,[]
2099,I like this but l can't buy it😢,like l ca nt buy,"['like', 'l', 'ca', 'nt', 'buy']",['😢'],neu,mohadeseh_rst_,[]
2100,Wow😍😍😍,wow,['wow'],"['😍', '😍', '😍']",pos,jazzkashyap94,[]
2101,3x3lb,3x3lb,['3x3lb'],[],neu,selenanikita05,[]
2102,Lb,lb,['lb'],[],neu,selenanikita05,[]
2103,Mamb,mamb,['mamb'],[],neu,ivanimkina,[]
2104,👍,,[],['👍'],neu,elijaklaus,[]
2105,GOD IS A WOMAN,god woman,"['god', 'woman']",[],neu,duhitzjan,[]
2106,😍😍😍,,[],"['😍', '😍', '😍']",neu,bellamadison7373,[]
2107,❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤']",neu,bellamadison7373,[]
2108,Sist❤️😍🔥,sist,['sist'],"['❤', '😍', '🔥']",neu,hazlindalethea,[]
2109,Hello. Has anyone heard anything about the express game project? I deposited 0.53 BNB yesterday and today I received 1.24 BNB. Write for more details,hello anyon heard anyth express game project deposit 053 bnb yesterday today receiv 124 bnb write detail,"['hello', 'anyon', 'heard', 'anyth', 'express', 'game', 'project', 'deposit', '053', 'bnb', 'yesterday', 'today', 'receiv', '124', 'bnb', 'write', 'detail']",[],neu,cryptoalex_lazovskiy,[]
2110,bbyyyyy🔥🔥,bbyyyyi,['bbyyyyi'],"['🔥', '🔥']",neu,ylllandreaaa,[]
2111,Beautiful girls. ❤️,beauti girl,"['beauti', 'girl']",['❤'],neu,soniajensen8884,[]
2112,@dnjsdpd  ㅗㅜㅑ,,[],[],neu,seung_hyuk04,['dnjsdpd']
2113,@seung_hyuk04 😮😮,,[],"['😮', '😮']",neu,dnjsdpd,['seung_hyuk04']
2114,Cool.....,cool,['cool'],[],neu,anuregsharma2020,[]
2115,Dono zakas chalegi😍,dono zaka chalegi,"['dono', 'zaka', 'chalegi']",['😍'],neu,samshaikh586,[]
2116,😍😍😍😍😍,,[],"['😍', '😍', '😍', '😍', '😍']",neu,mihir.shaikh,[]
2117,DM me,dm,['dm'],[],neu,boyfriend_on_rent_indore_,[]
2118,Sistersss awwww,sistersss awwww,"['sistersss', 'awwww']",[],neu,flowaagurl,[]
2119,Enak kabeh,enak kabeh,"['enak', 'kabeh']",[],neu,sick4558,[]
2120,Cakep bgtttt🔥🔥🔥🔥🔥,cakep bgtttt,"['cakep', 'bgtttt']","['🔥', '🔥', '🔥', '🔥', '🔥']",neu,sofiaahs,[]
2121,Purple is in 💜💜💜,purpl,['purpl'],"['💜', '💜', '💜']",neu,gie0888,[]
2122,LLove ❤️❤️❤️❤️😍😍😍,llove,['llove'],"['❤', '❤', '❤', '❤', '😍', '😍', '😍']",neu,adurngranga,[]
2123,🙌🔥🔥🔥🔥🔥❤️😍😍,,[],"['🙌', '🔥', '🔥', '🔥', '🔥', '🔥', '❤', '😍', '😍']",neu,alim8772018,[]
2124,Thats the worst photo of Kendall ffs seriously,that worst photo kendal ff serious,"['that', 'worst', 'photo', 'kendal', 'ff', 'serious']",[],neu,grant.murdoch.777,[]
2125,💖💖💖,,[],"['💖', '💖', '💖']",neu,sumi._is_.rosie,[]
2126,Rows,row,['row'],[],neu,hempavida,[]
2127,Cb,cb,['cb'],[],neu,hempavida,[]
2128,Lb,lb,['lb'],[],neu,hempavida,[]
2129,Roww💜💜💜,roww,['roww'],"['💜', '💜', '💜']",neu,lalafullis,[]
2130,Topppp,topppp,['topppp'],[],neu,lalafullis,[]
2131,Cb💜💜,cb,['cb'],"['💜', '💜']",neu,lalafullis,[]
2132,If you got issues like this send a direct message to me I will help you 💯👍,got issu like send direct messag help,"['got', 'issu', 'like', 'send', 'direct', 'messag', 'help']","['💯', '👍']",pos,mathewkayode261,[]
2133,👏,,[],['👏'],neu,pathak.tribhuwan89,[]
2134,You guys are slayin it so bad 😍😍❤️🔥👏,guy slayin bad,"['guy', 'slayin', 'bad']","['😍', '😍', '❤', '🔥', '👏']",neg,miaqween101,[]
2135,Halloween isn't here yet guys,halloween nt yet guy,"['halloween', 'nt', 'yet', 'guy']",[],neu,miaqween101,[]
2136,De,de,['de'],[],neu,sairbhatti786,[]
2137,Gs,gs,['gs'],[],neu,sairbhatti786,[]
2138,Greetings from india,greet india,"['greet', 'india']",[],neu,maxilinsenmann,[]
2139,Hello,hello,['hello'],[],neu,maxilinsenmann,[]
2140,Hi,hi,['hi'],[],neu,lakhani8078,[]
2141,Lb,lb,['lb'],[],neu,little_artist_party,[]
2142,Lblblblblblbl@little_artist_party l,lblblblblblbl l,"['lblblblblblbl', 'l']",[],neu,vahid1994m,['little_artist_party']
2143,@kendalljenner  you single?,singl,['singl'],[],neu,mando_hondo,['kendalljenner']
2144,"Kembar"" nakal",kembar nakal,"['kembar', 'nakal']",[],neu,ptrasukr,[]
2145,Rows,row,['row'],[],neu,hempavida,[]
2146,Cb,cb,['cb'],[],neu,hempavida,[]
2147,Lb,lb,['lb'],[],neu,hempavida,[]
2148,Lb,lb,['lb'],[],neu,selenanikita05,[]
2149,"Please watch, subscribe, like and comment "" Go bevan guitar "" youtube channel. Thx🙏",pleas watch subscrib like comment go bevan guitar youtub channel thx,"['pleas', 'watch', 'subscrib', 'like', 'comment', 'go', 'bevan', 'guitar', 'youtub', 'channel', 'thx']",['🙏'],pos,lionybevan,[]
2150,@socialchainbd,,[],[],neu,its_leeruhi,['socialchainbd']
2151,🔥😢,,[],"['🔥', '😢']",neu,_zonunsangi__,[]
2152,@socialchainbd,,[],[],neu,its_leeruhi,['socialchainbd']
2153,❤️,,[],['❤'],neu,geeaeee,[]
2154,👏👏👏👏👏👏,,[],"['👏', '👏', '👏', '👏', '👏', '👏']",neu,kurbon9663,[]
2155,🥰🥰🥰🥵🥵🥵,,[],"['🥰', '🥰', '🥰', '🥵', '🥵', '🥵']",neu,its_og_tre,[]
2156,🔥🔥🔥waw,waw,['waw'],"['🔥', '🔥', '🔥']",neu,ramzizebir,[]
2157,Gorgeous😍🔥,gorgeou,['gorgeou'],"['😍', '🔥']",neu,phumpasut_terd,[]
2158,Boom 💥🤯,boom,['boom'],"['💥', '🤯']",neu,koki_8820,[]
2159,🌸🙂Wow 🌸🌺,wow,['wow'],"['🌸', '🙂', '🌸', '🌺']",pos,victorymacedony,[]
2160,Went intro party. After partying. Repping. Wah gwan. #kardashian,went intro parti parti rep wah gwan kardashian,"['went', 'intro', 'parti', 'parti', 'rep', 'wah', 'gwan', 'kardashian']",[],neu,rishandrajtwins,[]
2161,You're so beautiful 🌬️❤️🕉️,beauti,['beauti'],"['🌬', '❤', '🕉']",neu,millenniumair_8,[]
2162,🔥🔥🔥,,[],"['🔥', '🔥', '🔥']",neu,aditya_animo,[]
2163,"If I had 1 wish, tho",1 wish tho,"['1', 'wish', 'tho']",[],neu,bogotti2,[]
2164,❤️,,[],['❤'],neu,rakabima1990,[]
2165,Muito linda,muito linda,"['muito', 'linda']",[],neu,marymorenna.iglesias,[]
2166,❤️,,[],['❤'],neu,marymorenna.iglesias,[]
2167,⚡💜⚡💜,,[],"['⚡', '💜', '⚡', '💜']",neu,kapanadze_mariii,[]
2168,@subekshya_basnyat 😭,,[],['😭'],neu,kanchan__00,['subekshya_basnyat']
2169,@kanchan__00 I can't 😭😭,ca nt,"['ca', 'nt']","['😭', '😭']",neu,subekshya_basnyat,['kanchan__00']
2170,Blockbusters 🔥,blockbust,['blockbust'],['🔥'],neu,kanbusiness777,[]
2171,kendall though 🤍🎶,kendal though,"['kendal', 'though']","['🤍', '🎶']",neu,kazey_ok,[]
2172,"Hello , why you copy my braids???",hello copi braid,"['hello', 'copi', 'braid']",[],neu,mahima024,[]
2173,Tutti lagi hi kiya,tutti lagi hi kiya,"['tutti', 'lagi', 'hi', 'kiya']",[],neu,devprakash9519296672,[]
2174,😍❤️,,[],"['😍', '❤']",neu,eriksilvareal,[]
2175,❤️❤️वाऊ👌❤️❤️,,[],"['❤', '❤', '👌', '❤', '❤']",neu,premsingh676,[]
2176,hi,hi,['hi'],[],neu,mehrankaloi,[]
2177,I also like to see beautiful women😗,also like see beauti women,"['also', 'like', 'see', 'beauti', 'women']",['😗'],neu,jinran308,[]
2178,Churrr gurllll,churrr gurllll,"['churrr', 'gurllll']",[],neu,blaze_.t,[]
2179,💕💕💕💕💗💖🌸💓💞,,[],"['💕', '💕', '💕', '💕', '💗', '💖', '🌸', '💓', '💞']",neu,caseykissofficial,[]
2180,💕💕💕💕💗💖🌸💓💞,,[],"['💕', '💕', '💕', '💕', '💗', '💖', '🌸', '💓', '💞']",neu,caseykissofficial,[]
2181,Lb,lb,['lb'],[],neu,kelseyy.fitt,[]
2182,Fb fb,fb fb,"['fb', 'fb']",[],neu,kelseyy.fitt,[]
2183,Fb,fb,['fb'],[],neu,kelseyy.fitt,[]
2184,Lb lb lb !,lb lb lb,"['lb', 'lb', 'lb']",[],neu,kelseyy.fitt,[]
2185,Lb,lb,['lb'],[],neu,kelseyy.fitt,[]
2186,Lb,lb,['lb'],[],neu,kelseyy.fitt,[]
2187,Liveyou,livey,['livey'],[],neu,sangharssinghrajput,[]
2188,🔥🔥,,[],"['🔥', '🔥']",neu,ashaaroyaalss,[]
2189,@_giselle.06 nosotras,nosotra,['nosotra'],[],neu,_marcast,['_giselle.06']
2190,🔥🔥❤️❤️,,[],"['🔥', '🔥', '❤', '❤']",neu,_.pho._gen.__,[]
2191,"Guy’s, please follow me. 
I need ur support friends 🙌.",guy pleas follow need ur support friend,"['guy', 'pleas', 'follow', 'need', 'ur', 'support', 'friend']",['🙌'],pos,elsonmcofficial,[]
2192,😍😍😍🔥,,[],"['😍', '😍', '😍', '🔥']",neu,albertom0_8,[]
2193,Saludos desde España,saludo desd espaa,"['saludo', 'desd', 'espaa']",[],neu,juliia_hd,[]
2194,🔥❤️,,[],"['🔥', '❤']",neu,anii_aniko,[]
2195,🙌,,[],['🙌'],neu,yeasinkhan34,[]
2196,Oh 😫🤌🏼,oh,['oh'],"['😫', '🤌', '🏼']",neu,it._.mobiii,[]
2197,Oi,oi,['oi'],[],neu,elianepereira880,[]
2198,Sorprendente hermosa Kendall!!,sorprendent hermosa kendal,"['sorprendent', 'hermosa', 'kendal']",[],neu,jesusyamadac,[]
2199,❤️ ملا زبور,,[],['❤'],neu,tysyr.sw,[]
2200,Beautiful...save bees 👑🐝❤️,beauti save bee,"['beauti', 'save', 'bee']","['👑', '🐝', '❤']",neu,beequeencoin,[]
2201,Вы такие сексуалння,,[],[],neu,beka.mario,[]
2202,🌹,,[],['🌹'],neu,pilapilastore,[]
2203,Boring,bore,['bore'],[],neu,locablue2,[]
2204,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,nansamba778,[]
2205,Wow,wow,['wow'],[],pos,munwar8822,[]
2206,"Trading has been a lot easier. I invested $2000 and in return if $15,390 his skills and accountability has been be best @incredible_sophiafx_fx___ ❤️❤️❤️❤️😍😍😍",trade lot easier invest 2000 return 15390 skill account best,"['trade', 'lot', 'easier', 'invest', '2000', 'return', '15390', 'skill', 'account', 'best']","['❤', '❤', '❤', '❤', '😍', '😍', '😍']",pos,richardrose135,['incredible_sophiafx_fx___']
2207,😂😂😂😂,,[],"['😂', '😂', '😂', '😂']",neu,sadhanamehra214,[]
2208,"harus beli gak ziiihh :"") @riizkaau",haru beli gak ziiihh,"['haru', 'beli', 'gak', 'ziiihh']",[],neu,fidaaamn_,['riizkaau']
2209,"@fidaaamn_ mehong ga sie:"")",mehong ga sie,"['mehong', 'ga', 'sie']",[],neu,riizkaau,['fidaaamn_']
2210,J❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,j,['j'],"['❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤', '❤']",neu,carmen.salvatore80,[]
2211,Pada akur bngt si mantan istri sama istriku🥰🥰,pada akur bngt si mantan istri sama istriku,"['pada', 'akur', 'bngt', 'si', 'mantan', 'istri', 'sama', 'istriku']","['🥰', '🥰']",neu,jubeeerr,[]
2212,omgggg,omgggg,['omgggg'],[],neu,crissh82,[]
2213,Hii❤️,hii,['hii'],['❤'],neu,abujar4573,[]
2214,I’m a public meme page no ads and I’m funny,public meme page ad funni,"['public', 'meme', 'page', 'ad', 'funni']",[],neu,boleyyboi,[]
2215,Perfect 💜💜😍,perfect,['perfect'],"['💜', '💜', '😍']",pos,millionairemans,[]
2216,literally Soo gorgeous like how 🔮💟💜,liter soo gorgeou like,"['liter', 'soo', 'gorgeou', 'like']","['🔮', '💟', '💜']",neu,liviapinter_,[]
2217,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,kssymrls,[]
2218,❤️,,[],['❤'],neu,ad10_adilson,[]
2219,3x3 lb,3x3 lb,"['3x3', 'lb']",[],neu,selenanikita05,[]
2220,Cn,cn,['cn'],[],neu,selenanikita05,[]
2221,Lb,lb,['lb'],[],neu,selenanikita05,[]
2222,İyi gunler kirciceyi cok guzelsin harika gorunuyorsun tatli guzel lin var cicekgibi narin zarifsin guzel bayan,iyi gunler kirciceyi cok guzelsin harika gorunuyorsun tatli guzel lin var cicekgibi narin zarifsin guzel bayan,"['iyi', 'gunler', 'kirciceyi', 'cok', 'guzelsin', 'harika', 'gorunuyorsun', 'tatli', 'guzel', 'lin', 'var', 'cicekgibi', 'narin', 'zarifsin', 'guzel', 'bayan']",[],neu,mustafaoz830,[]
