,comment,cl_comment,wordlist,emojis,sent,user,mentioned
715,👏👏👏,,[],"['👏', '👏', '👏']",neu,jotacarretera,[]
716,😍😍😍,,[],"['😍', '😍', '😍']",neu,danphto,[]
717,you are the best💗💋,you are the best,"['you', 'are', 'the', 'best']","['💗', '💋']",pos,pilar_land,[]
718,😢,,[],['😢'],neu,debenitomartin,[]
719,Pon productos,pon producto,"['pon', 'producto']",[],neg,nuria_her_ru,[]
720,😢👏👏👏,,[],"['😢', '👏', '👏', '👏']",neu,isclaudia222,[]
721,You look gorgeous 🔥🔥🔥,you look gorgeou,"['you', 'look', 'gorgeou']","['🔥', '🔥', '🔥']",neu,fjrr956631,[]
722,😍😍😍,,[],"['😍', '😍', '😍']",neu,estrella_mzn,[]
723,"Que bella mujer, wauuuuuuuu",bella mujer wauuuuuuuu,"['bella', 'mujer', 'wauuuuuuuu']",[],neg,iofg2002,[]
724,Express dice 🤦🏻‍♂️,express dice,"['express', 'dice']","['🤦', '🏻', '♂']",neg,jr.mezcua,[]
725,Pilar My Love💞💗,pilar my love,"['pilar', 'my', 'love']","['💞', '💗']",neu,pilar_land,[]
726,Strong and powerful woman😌💕,strong and power woman,"['strong', 'and', 'power', 'woman']","['😌', '💕']",neu,pilar_land,[]
727,Me encanta,encanta,['encanta'],[],pos,martorresss,[]
728,🥺🥺🥺🥺🥺,,[],"['🥺', '🥺', '🥺', '🥺', '🥺']",neu,pilar_ramos_fann,[]
729,🦦🙃,,[],"['🦦', '🙃']",neu,pilar_ramos_fann,[]
730,🍫🌚,,[],"['🍫', '🌚']",neu,pilar_ramos_fann,[]
731,💙💙🥹,,[],"['💙', '💙', '\U0001f979']",neu,no.m17_,[]
732,✨🤍,,[],"['✨', '🤍']",neu,pilar_ramos_fann,[]
733,You are so beautiful🥺♥️,you are so beauti,"['you', 'are', 'so', 'beauti']","['🥺', '♥']",neu,pilar_land,[]
734,❤️,,[],['❤'],neu,pilar_ramos_fann,[]
735,😍,,[],['😍'],neu,diavolorock,[]
736,Sigo pensando que no es de este planeta😍,sigo pensando planeta,"['sigo', 'pensando', 'planeta']",['😍'],neg,aliciaj007,[]
737,😮😍,,[],"['😮', '😍']",neu,pilar_ramos_fann,[]
738,❤️,,[],['❤'],neu,pilar_ramos_fann,[]
739,my queen,my queen,"['my', 'queen']",[],neu,pilar_ramos_fann,[]
740,❤️,,[],['❤'],neu,pilar_ramos_fann,[]
741,❤️,,[],['❤'],neu,pilar_ramos_fann,[]
742,Puedes ser más guapa??,pued ser ms guapa,"['pued', 'ser', 'ms', 'guapa']",[],neg,karen.bertito,[]
743,"Te has pasado con el labio superior, Pilar. No te hacía falta",pasado labio superior pilar haca falta,"['pasado', 'labio', 'superior', 'pilar', 'haca', 'falta']",[],neg,maria_angeles_5_,[]
744,@maria_angeles_5_  no era ningún filtro entonces …. Se puso más labio.,ningn filtro entonc puso ms labio,"['ningn', 'filtro', 'entonc', 'puso', 'ms', 'labio']",[],neu,sonia_fabero72,['maria_angeles_5_']
745,@maria_angeles_5_ ni que fuera tu labio,labio,['labio'],[],neu,miriamballesterr,['maria_angeles_5_']
746,@maria_angeles_5_ dentro de poco se va a parecer a la tyssen... Con lo mona que es... 😮,dentro va parec tyssen mona,"['dentro', 'va', 'parec', 'tyssen', 'mona']",['😮'],neg,mendezroxete,['maria_angeles_5_']
747,@maria_angeles_5_ le hace hasta sombra la salchicha que se ha puesto.,hace sombra salchicha puesto,"['hace', 'sombra', 'salchicha', 'puesto']",[],neg,susana__.81,['maria_angeles_5_']
748,@maria_angeles_5_ totalmente de acuerdo. Se ha pasado mucho,totalment acuerdo pasado,"['totalment', 'acuerdo', 'pasado']",[],neg,dolors2904,['maria_angeles_5_']
749,@maria_angeles_5_ totalmente de acuerdo,totalment acuerdo,"['totalment', 'acuerdo']",[],neg,barbiisiss,['maria_angeles_5_']
750,@maria_angeles_5_ 😂😂😂,,[],"['😂', '😂', '😂']",neu,geno7953,['maria_angeles_5_']
751,No parece la misma pero es guapísima,parec misma guapsima,"['parec', 'misma', 'guapsima']",[],neg,rocio.davalo.121,[]
752,@rocio.davalo.121 era mucho más guapa antes,ms guapa,"['ms', 'guapa']",[],neu,geno7953,['rocio.davalo.121']
753,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,paty_micaela,[]
754,"Cejas tatuada, líneas de ojos tatuada, labios tatuados,...la verdad q mola dar con el algodón y q no se quite el maquillaje y oye!!! Apañada todo el día ❤️",ceja tatuada lnea ojo tatuada labio tatuado verdad q mola dar algodn q quit maquillaj oye apaada da,"['ceja', 'tatuada', 'lnea', 'ojo', 'tatuada', 'labio', 'tatuado', 'verdad', 'q', 'mola', 'dar', 'algodn', 'q', 'quit', 'maquillaj', 'oye', 'apaada', 'da']",['❤'],neg,jennifer_vegana5,[]
755,@rociomakoli m ha pasado igual 😅,m pasado igual,"['m', 'pasado', 'igual']",['😅'],neg,mjleonmilla,['rociomakoli']
756,@yol79 Lee de nuevo marichocho q es un cumplido,lee nuevo marichocho q cumplido,"['lee', 'nuevo', 'marichocho', 'q', 'cumplido']",[],pos,jennifer_vegana5,['yol79']
757,"@jennifer_vegana5 aaaaah, me he tragado el vídeo cómo 3 veces porqué no veía la diferencia, me quedé toda loca, gracias por explicarlo 😂😂😂😂",aaaaah tragado vdeo cmo 3 vece porqu vea diferencia qu toda loca gracia explicarlo,"['aaaaah', 'tragado', 'vdeo', 'cmo', '3', 'vece', 'porqu', 'vea', 'diferencia', 'qu', 'toda', 'loca', 'gracia', 'explicarlo']","['😂', '😂', '😂', '😂']",neg,rociomakoli,['jennifer_vegana5']
758,"@jennifer_vegana5 , muy apañada ella jejejeje",apaada jejejej,"['apaada', 'jejejej']",[],neu,car_pes_maria,['jennifer_vegana5']
759,"@jennifer_vegana5 lol si, se ve que ya estaba maquillada de antes. Que ganas de mentir eh?",lol si ve maquillada gana mentir eh,"['lol', 'si', 've', 'maquillada', 'gana', 'mentir', 'eh']",[],neg,can_nova734,['jennifer_vegana5']
760,"@jennifer_vegana5 si antes de empezar, ya la veía maquillada!",si empezar vea maquillada,"['si', 'empezar', 'vea', 'maquillada']",[],neg,mbrb67,['jennifer_vegana5']
761,@jennifer_vegana5 😂😂,,[],"['😂', '😂']",neu,anachinchon,['jennifer_vegana5']
762,@jennifer_vegana5 😂😂😂😂😂😂😂😂😂,,[],"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']",neu,domingolahoz,['jennifer_vegana5']
763,@jennifer_vegana5 hola así de exprés me pinto yo también jajaja. Yo estaba mirando y digo se está limpiando pero sigue pintada jajaja,hola as expr pinto tambin jajaja mirando digo est limpiando sigu pintada jajaja,"['hola', 'as', 'expr', 'pinto', 'tambin', 'jajaja', 'mirando', 'digo', 'est', 'limpiando', 'sigu', 'pintada', 'jajaja']",[],neg,mamanchu23,['jennifer_vegana5']
764,@jennifer_vegana5 muy bueno lo de marichocho!!! 😂😂😂,bueno marichocho,"['bueno', 'marichocho']","['😂', '😂', '😂']",neu,yol79,['jennifer_vegana5']
765,@mamanchu23 eso q ahorra en maquillaje jeje,q ahorra maquillaj jeje,"['q', 'ahorra', 'maquillaj', 'jeje']",[],neu,jennifer_vegana5,['mamanchu23']
766,@mamanchu23 creo que tiene hecho maquillaje semipermanente (bbglow),creo hecho maquillaj semipermanent bbglow,"['creo', 'hecho', 'maquillaj', 'semipermanent', 'bbglow']",[],neg,crysrt,['mamanchu23']
767,@jennifer_vegana5 y cuál es el problema??? 🤔,cul problema,"['cul', 'problema']",['🤔'],neu,yol79,['jennifer_vegana5']
768,@mamanchu23 estaba pensando lo mismo 😂😂😂😂😂😂😂,pensando mismo,"['pensando', 'mismo']","['😂', '😂', '😂', '😂', '😂', '😂', '😂']",neg,mon_s.l,['mamanchu23']
769,"@jennifer_vegana5  eso digo yo, si está igual cuando se desmaquilla que cuando se maquilka",digo si est igual desmaquilla maquilka,"['digo', 'si', 'est', 'igual', 'desmaquilla', 'maquilka']",[],neg,mariajoseriocerezo,['jennifer_vegana5']
770,@jennifer_vegana5 😂😂😂😂,,[],"['😂', '😂', '😂', '😂']",neu,aguemagon,['jennifer_vegana5']
771,¡ pero si con la cara limpia ya eres expectacularrrr! Guapisima de cualquier manera,si cara limpia expectacularrrr guapisima cualquier manera,"['si', 'cara', 'limpia', 'expectacularrrr', 'guapisima', 'cualquier', 'manera']",[],neg,susypinklady,[]
772,❤️❤️,,[],"['❤', '❤']",neu,ceyhandidem,[]
773,Hermosa ❤️,hermosa,['hermosa'],['❤'],pos,orphan_only_one_king,[]
774,ماشالله❤️,,[],['❤'],neu,alireza.dp10.official,[]
775,Y eso es exprés??? El mío es exprés!! No llevo!! 😆😆,expr mo expr llevo,"['expr', 'mo', 'expr', 'llevo']","['😆', '😆']",neu,patriciazumajo,[]
776,Linda,linda,['linda'],[],neu,keyna_oliv11,[]
777,Que ojazos más hermosos !,ojazo ms hermoso,"['ojazo', 'ms', 'hermoso']",[],pos,vanneessa009,[]
778,👏😍👏😍👏,,[],"['👏', '😍', '👏', '😍', '👏']",neu,david_itsfit,[]
779,Perfect🔥😍,perfect,['perfect'],"['🔥', '😍']",neu,as_musayelyan3737,[]
780,Que marca de maquillaje y corrector?,marca maquillaj corrector,"['marca', 'maquillaj', 'corrector']",[],neg,fatimarngr,[]
781,Como traigas poniendo morritos te van a caer al suelo menuda cirugía cada día eres menos pilar pareces otra q no conocemos es una pena q no sepas q  RER q el tiempo es natural cuidarse si pero parecer otra no 😢😢,traiga poniendo morrito van caer suelo menuda ciruga cada da meno pilar parec q conocemo pena q sepa q rer q tiempo natur cuidars si parec,"['traiga', 'poniendo', 'morrito', 'van', 'caer', 'suelo', 'menuda', 'ciruga', 'cada', 'da', 'meno', 'pilar', 'parec', 'q', 'conocemo', 'pena', 'q', 'sepa', 'q', 'rer', 'q', 'tiempo', 'natur', 'cuidars', 'si', 'parec']","['😢', '😢']",neg,nedi517,[]
782,@nedi517 tú también podías aprender a escribir que no se ha entendido lo que has puesto,t tambin poda aprend escribir entendido puesto,"['t', 'tambin', 'poda', 'aprend', 'escribir', 'entendido', 'puesto']",[],neg,saraimerinoruiz1985,['nedi517']
783,🔥😍❤️,,[],"['🔥', '😍', '❤']",neu,sr4__iranian,[]
784,Que filtros usas???,filtro usa,"['filtro', 'usa']",[],neu,josepepeti,[]
785,@marti_na5744 que  es libre de hacer lo que quiera pero milagros las cremas no hacen,libr hacer quiera milagro crema hacen,"['libr', 'hacer', 'quiera', 'milagro', 'crema', 'hacen']",[],neg,marti_na5744,['marti_na5744']
786,@josepepeti 😂😂,,[],"['😂', '😂']",neu,patri_2_delta,['josepepeti']
787,@josepepeti Todos😂,,[],['😂'],neu,txorlitox,['josepepeti']
788,@josepepeti  golpe de bisturí  en toda la cara  que ya no parece ella,golp bistur toda cara parec,"['golp', 'bistur', 'toda', 'cara', 'parec']",[],neg,marti_na5744,['josepepeti']
789,❤️❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤', '❤']",neu,miembarazo202,[]
790,Que preciosidad de mujer con este color de pelo y con todo lo que se hace 😍,preciosidad mujer color pelo hace,"['preciosidad', 'mujer', 'color', 'pelo', 'hace']",['😍'],neg,laura_gonzalez_g,[]
791,😍😍,,[],"['😍', '😍']",neu,zozo_naqeeb,[]
792,Express????,express,['express'],[],neu,carmensp1971,[]
793,@carmensp1971 One hour for me😂,one hour for,"['one', 'hour', 'for']",['😂'],neu,ginacinnamoni,['carmensp1971']
794,@carmensp1971 yo pensé exactamente lo mismo 😂😂😂,pen exactament mismo,"['pen', 'exactament', 'mismo']","['😂', '😂', '😂']",neg,ana110581,['carmensp1971']
795,@carmensp1971 🤪😅,,[],"['🤪', '😅']",neu,bubu78_2,['carmensp1971']
796,@arantxulivb qué envidiosa es la gente!,qu envidiosa gent,"['qu', 'envidiosa', 'gent']",[],neu,luciapastoor_,['arantxulivb']
797,@carmensp1971 es lo mismo que he pensado yo 🤣🤣🤣de expres nada y ya iba con maquillaje 🤦🏻‍♀️ que tongo,mismo pensado expr iba maquillaj tongo,"['mismo', 'pensado', 'expr', 'iba', 'maquillaj', 'tongo']","['🤣', '🤣', '🤣', '🤦', '🏻', '♀']",neg,arantxulivb,['carmensp1971']
798,@carmensp1971 jaja media hora poniéndose potingues,jaja media hora ponindos potingu,"['jaja', 'media', 'hora', 'ponindos', 'potingu']",[],neg,virgo499,['carmensp1971']
799,@carmensp1971 no entiendo se desmaquilla y continúa maquillada ⁉️ Explicadme eso por favor ….. no sé si es cosa del filtro o tiene los morretes más grandes ⁉️,entiendo desmaquilla contina maquillada explicadm favor s si cosa filtro morret ms grand,"['entiendo', 'desmaquilla', 'contina', 'maquillada', 'explicadm', 'favor', 's', 'si', 'cosa', 'filtro', 'morret', 'ms', 'grand']","['⁉', '⁉']",neg,sonia_fabero72,['carmensp1971']
800,@carmensp1971 y ya iba maquillada😂,iba maquillada,"['iba', 'maquillada']",['😂'],neg,pedra_de_heidi,['carmensp1971']
801,@carmensp1971 ...vaya EXPRESS y el cuello no es de ella!🤣🤣🤣,vaya express cuello,"['vaya', 'express', 'cuello']","['🤣', '🤣', '🤣']",neg,analena.777,['carmensp1971']
802,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,,[],[],neu,sergiohdantassilva,[]
803,Se desmaquilla y sigue maquillada 😂,desmaquilla sigu maquillada,"['desmaquilla', 'sigu', 'maquillada']",['😂'],neu,maytealpera,[]
804,@maytealpera demasiados filtros,demasiado filtro,"['demasiado', 'filtro']",[],neg,endorbymontse,['maytealpera']
805,@yol79 pero atómica al cumplir años 😂😂,atmica cumplir ao,"['atmica', 'cumplir', 'ao']","['😂', '😂']",neu,silvia_trabalon,['yol79']
806,@maytealpera 😂😂😂,,[],"['😂', '😂', '😂']",neu,elorodriguezlopez,['maytealpera']
807,@maytealpera una suerte!,suert,['suert'],[],neu,yol79,['maytealpera']
808,@yol79 no tanta para la marca de desmaquillar😂,tanta marca desmaquillar,"['tanta', 'marca', 'desmaquillar']",['😂'],neg,maytealpera,['yol79']
809,"@maytealpera buenooo... muchísimas personas se hacen microblading, perfilados... y es la bomba!",buenooo muchsima persona hacen microblad perfilado bomba,"['buenooo', 'muchsima', 'persona', 'hacen', 'microblad', 'perfilado', 'bomba']",[],neg,yol79,['maytealpera']
810,So stunning ❤️,so stun,"['so', 'stun']",['❤'],neu,anoukpascale,[]
811,😍,,[],['😍'],neu,beatrizcandelas,[]
812,❤️❤️❤️,,[],"['❤', '❤', '❤']",neu,louie__rr_,[]
813,Claro jajaja y botox y más retoques jajajaa,claro jajaja botox ms retoqu jajajaa,"['claro', 'jajaja', 'botox', 'ms', 'retoqu', 'jajajaa']",[],neg,anitamaria0719,[]
814,the queen 🔥🔥,the queen,"['the', 'queen']","['🔥', '🔥']",pos,sr_4_ramos,[]
815,🔥,,[],['🔥'],neu,amir.khajevand6,[]
816,💚💚,,[],"['💚', '💚']",neu,_saman.d_,[]
817,❤️❤️❤️❤️,,[],"['❤', '❤', '❤', '❤']",neu,sr_4_ramos,[]
818,Guapísima❤️❤️❤️❤️,guapsima,['guapsima'],"['❤', '❤', '❤', '❤']",neu,tiniki_,[]
