,comment,cl_comment,user,sent
4829,Sexy girls ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,sexi girl,b.e.k.z.o.d.ch.i.k,0.0
4830,😍😍😍,,hellowawitz,0.0
4831,Yaw never tag the shooter,yaw never tag shooter,milly2s,0.0
4832,Kendall you're the real goddess 🔥,kendal real goddess,hrij.duhh,0.2
4833,❤️✨,,hani.fathi1,0.0
4834,Hi friends,hi friend,officialbansidharchaudhary17,0.0
4835,11 xiiig😥😐😍🕳️🕳️🥺😯😁😌😭😥🤗😦🤗🕳️😜😆😨😿😝,11 xiiig,55555555rek,0.0
4836,Hi,hi,officialbansidharchaudhary17,0.0
4837,😍😍😍,,luxuryrrstore.id,0.0
4838,Message me pink,messag pink,luoma_nathan,-0.1
4839,😍😍😍😍,,beth_kitty,0.0
4840,😍😍😍,,liarnice_borsc,0.0
4841,Goddess😍😍,goddess,federica_ciattaglia,0.0
4842,@rebecca_pagliano @giuliacerta e mo vi voglio,giuliacerta e mo vi voglio,benedettavisintini,0.0
4843,@rebecca_pagliano anche iooo,anch iooo,giuliacerta,0.0
4844,@benedettavisintini io sono già qua,io sono gi qua,rebecca_pagliano,0.0
4845,kendall.🔥,kendal,mist.purpleyy,0.0
4846,gorgeous jenners. 💜,gorgeou jenner,mist.purpleyy,0.0
4847,❤️✌🏽😻😻,,lesexy.boy,0.0
4848,😍,,sofeafizanie,0.0
4849,1x1😊😊😊😃,1x1,alessa_gd,0.0
4850,🙌🏼💀👽LLl,lll,alessa_gd,0.0
4851,Stunner❤️❤️❤️❤️🔥🔥🔥🔥,stunner,misquitta_remius,0.0
4852,Aha benimkiler,aha benimkil,ayca_yilmaz1,0.0
4853,❤️,,ceutfojii,0.0
4854,❤️❤️,,ceutfojii,0.0
4855,❤️,,ceutfojii,0.0
4856,Fist 🔥❤️❤️,fist,lau_latham,0.0
4857,😍😍,,romaa.rodrigues,0.0
4858,gilakkk pakai baju terkoyak pun lawa gilakkkkk,gilakkk pakai baju terkoyak pun lawa gilakkkkk,balqeeshazalwafi,0.0
4859,@ratihinda_ Tunggu aku colab kro kylie ya tih😍,tunggu aku colab kro kyli ya tih,nindyadeaa,0.0
4860,Nice,nice,sandip.maruti.malekar,0.6
4861,Lb 😬❤️❤️,lb,lau_latham,0.0
4862,$tream my smash hit single Kool Bhega - Thick Thighs (Thank You Hailie Jade) @hailiejade now on @spotify & @spotifysa FREE & add to your playlist 📱🎧💻 Link in my bio!!! 💿🎒🏞️ #ThickThighs,tream smash hit singl kool bhega thick thigh thank haili jade hailiejad spotifi spotifysa free add playlist link bio thickthigh,koolbhega16,0.04999999999999999
4863,🐼💙🔫☮️🛬🛵🏪🏑📦⏰💴📩🕹️🏕️,,koolbhega16,0.0
4864,🌹🌹🌹🌹,,juandelatorre4,0.0
4865,😍😍😍😍,,juandelatorre4,0.0
4866,😮😮😮🔥🔥🔥🔥🔥🔥🔥🌹🌹🌹🙏🙏🙏❤️❤️❤️,,victorzhalinskii,0.0
4867,Congratulations angels! ❤️,congratul angel,eylulspcy,0.0
4868,ngon,ngon,xneiiv,0.0
4869,WARNANYA GEMES” BGTTT,warnanya geme bgttt,salsabilr.p,0.0
4870,🔥🔥,,iamlanvitoaresta,0.0
4871,Hi,hi,vishvasundaricall,0.0
4872,Omgg😱😱💜ultra stunning 💜💜💜,omgg ultra stun,a.d.d.i.e.13,0.0
4873,❤️❤️❤️❤️❤️love you,love,mehboobhussain63,0.5
4874,😍😍😍😍,,aymii_qureshi,0.0
4875,😍,,corifra_7,0.0
4876,🔥,,cey7890,0.0
4877,Xxx,xxx,aanu.kumar.3538,0.0
4878,💋💋💋💋💋💋💋💋💋💋💋💋,,tr_monster__,0.0
4879,Heyy,heyi,ethan_bryce11swifty13,0.0
4880,Twins 😍,twin,worldpeacelovee,0.0
4881,🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋🦋,,tr_monster__,0.0
4882,Hi sexys I lve yr mkeup  I lve it 🤣 🥰 🤩💋😛😘💘💘💘💘💋💋💋💋💖💖💖💖🤘👌🏻👌🏻👌🏻👀🙆🏻‍♀️🙋‍♀️💁‍♀️,hi sexi lve yr mkeup lve,rosal.indagomez1,0.0
4883,My Godesss,godesss,official_asaphakeem,0.0
4884,کندال خوشکل تره,,barbersina.azh,0.0
4885,Congratulation bestie❤️,congratul besti,arradibaa,0.0
4886,🔥🔥🔥🔥🔥👏👏👏👏,,melaguirrer,0.0
4887,❤️❤️,,elyas.ranjgari,0.0
4888,😍😍,,aryan__raghav,0.0
4889,Hi,hi,muhammadnadeem5131,0.0
4890,I prefer XL,prefer xl,adilalayan,0.0
4891,🥺😍💖,,xviolettatini,0.0
4892,🥰🐈😘,,mal_1150,0.0
4893,💜💜💜💜,,ingridledm,0.0
4894,Wow what a photo shoot … I wish,wow photo shoot wish,rljnycpics,0.1
4895,🔥🔥🔥🔥🔥🔥,,saugatabamboo,0.0
4896,Hay grabe nga mga muaks 😍,hay grabe nga mga muak,joyagalagate,0.0
4897,Hello,hello,aa1668835,0.0
4898,2 chị đẹp 💞💞🪴,2 ch p,myytraaa____,0.0
4899,sen ve kim? @mervenurcam,sen kim mervenurcam,nihatchilipeppers,0.0
4900,🔥🔥🔥,,lili.bxth,0.0
4901,❤️,,natural._.mess_,0.0
4902,😍😍😍,,lili.bxth,0.0
4903,🔥😍🔥,,lili.bxth,0.0
4904,❤️❤️,,lili.bxth,0.0
4905,😍😍,,lili.bxth,0.0
4906,🔥🔥,,lili.bxth,0.0
4907,Lb,lb,lili.bxth,0.0
4908,Lb,lb,lili.bxth,0.0
4909,Lb,lb,lili.bxth,0.0
4910,Top row,top row,jaymellich,0.5
4911,🔥,,livbowsky,0.0
4912,❤️,,alinriosol,0.0
4913,So pretty❤️,pretti,shahrukh_ansari_2005,0.0
4914,🤍👑💗,,dessert_vanila,0.0
4915,😍❤️,,shahrukh_ansari_2005,0.0
4916,🔴 HEY GUYS I'M A MUSICIAN CHECK OUT MY ACCOUNT,hey guy musician check account,reytopi_,0.0
4917,Mst,mst,_shalik_suryavanshi_03,0.0
4918,❤️❤️❤️❤️💜💜💜💜💜,,dhadve611,0.0
4919,Please send message my main page,pleas send messag main page,jop3346,0.16666666666666666
4920,DM ON👉 @blue_.records ✅💝,dm blue record,jop3346,0.0
4921,Two Ks…Kendall Kylie,two ks kendal kyli,humblesavagee,0.0
4922,Follow me guys....❤️,follow guy,aditisays143,0.0
4923,Sucha  beauty youuu areee kennnnnnyyyyy i justtt fuckinnnn lovvvee youuuu ughhhhhh❤️❤️🔥🔥🔥🔥🔥😤😤😤🥺🥺🥺🥺🥵🥵🥵😩😩😣😣😖😖😤😤😫😫😍😍😍😍😘😘😘😚😚😚😙😙😗😗🥺🥺🥺🥺💗💗💖💖🍓🍓💖💖😍😍😘❤❤💕💓💓🧿🌎🌎🌎💝💚💚💞💞❣️🥰🥰,sucha beauti youuu aree kennnnnnyyyyi justtt fuckinnnn lovvve youuuu ughhhhhh,siratttt04,0.0
4924,🔥💜💜🔥,,j_iranpor,0.0
4925,Ik blijf bij kendal. Leuk karakter ook. Ik ben niet gek. Ik ook. Het daarnaast uiteraard zonder twijfel een ontzettend mooie vrouw.,ik blijf bij kendal leuk karakt ook ik ben niet gek ik ook het daarnaast uiteraard zonder twijfel een ontzettend mooie vrouw,magarida_loves_marcel,0.0
4926,😍😍😍,,isabelsilva7860,0.0
4927,💜💜💜,,claudi_dancer,0.0
4928,❤️,,hasenjuvtus,0.0
4929,🔥,,claudi_dancer,0.0
4930,ROW😻,row,krista_ajuria,0.0
4931,😍😍❤️,,idheheiejb.zawmm,0.0
4932,❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,,seechurnajit,0.0
4933,Nice you included your sis 👏💕🌈,nice includ si,jaysellslasvegas,0.6
4934,You and Kyle again. What about Kyle new baby?,kyle kyle new babi,stan_natural1,0.13636363636363635
4935,Why are your pallets all the same shades lmao,pallet shade lmao,sofiachoiii,0.6
4936,Beautiful lady's ❤️,beauti ladi,debaat75,0.0
4937,❤️❤️❤️❤️❤️❤️❤️,,mayozoee,0.0
4938,Yessssss!!!!!!!!,yessssss,lxlxlxxn,0.0
4939,💖💖💖💖💖😍💋💓,,c.fabien2laguna,0.0
4940,😍😍😍,,evie_sandtr,0.0
4941,💜,,___anushka_._,0.0
4942,The prettiest Kardashian gals❤️🔥🔥🔥,prettiest kardashian gal,robndj,0.0
4943,❤,,aomnya2022,0.0
4944,😍😍😍,,lian.twito,0.0
4945,holy fuck,holi fuck,lian.twito,-0.4
4946,#thetonedeaffamily,thetonedeaffamili,samplater_,0.0
4947,Kendall is so fine bro,kendal fine bro,ilebackwards,0.4166666666666667
4948,🥵,,adwaith_cs_,0.0
4949,🔥,,coltonborchard,0.0
4950,😍😍,,david_gill575,0.0
4951,Kylie 😍😍😍😍,kyli,087vel,0.0
4952,You like my prof @krisjenner 😊😘,like prof krisjenn,spadegcodu,0.0
4953,❤️🙌🙌🔥👏❤️❤️🙌❤️❤️❤️,,199_88_0,0.0
4954,🔥🔥😍😍💜🌹💯,,led7us,0.0
4955,My girlfriend is cuter than both of u,girlfriend cuter u,arianfontal,0.0
4956,Wow so pwettt,wow pwettt,annisaisabela,0.1
4957,@paulineevillanueva  hindi tayo papakabog,hindi tayo papakabog,jescabenevie,0.0
4958,Stunningly hawt 🔥🔥,stunningli hawt,sharren.thakur,0.0
4959,❤️❤️❤️🔥🔥🔥🔥,,kendalljenner_2212,0.0
4960,Beautiful Beauties 💜💞🔥,beauti beauti,rajveer_the_master,0.0
4961,Nice one,nice one,whayolovemore,0.6
4962,Uff😂😂daamn😂,uff daamn,itz_charli__,0.0
4963,😘,,xtrgo,0.0
4964,Yeh sab doglapan hai,yeh sab doglapan hai,srilekhadey14,0.0
4965,❤️,,vyyz1919,0.0
4966,🔥🔥🔥,,infamous_gawa47,0.0
4967,❤️❤️❤️❤️,,ryojewelrydesign,0.0
4968,😍😍😍,,s_a_m_m_e_r_14,0.0
4969,💛🤟🌞👏,,drifthaus,0.0
4970,🔥🔥🔥🔥🔥🔥🔥🙌🙌🙌,,diiiiiiccccckkkkk,0.0
4971,💜💜💜,,gigicasaya,0.0
4972,💜,,udarxis,0.0
4973,😍,,odii_yeng_.sedway,0.0
4974,😍,,mikeysoprano305,0.0
4975,L. B,l b,kaathryn_,0.0
4976,@kaathryn_ lb,lb,alina_azmi,0.0
4977,Lb,lb,kaathryn_,0.0
4978,Like back,like back,kaathryn_,0.0
4979,2/2❤️,2 2,kaathryn_,0.0
4980,hotties🔥,hotti,cr07_aakash,0.0
4981,2/2,2 2,kaathryn_,0.0
4982,💗💗💗🔥,,michipalacios_,0.0
4983,😍😍😍😍😍😍😍😍😍😍😍😍🔥🔥🔥❤️❤️❤️,,gayaluhulima,0.0
4984,😍😍😍😍😍😍,,piyushmachal,0.0
4985,It's REALLY REALKY SAD... that u have to USE YOUR BODIES...TO GET LIKES??? UMMM?? U ARE SOOO MUCH MORE THAN A BEAUTIFUK BODY?!! I'M NOT JEALOUS... I KNOW KENDALL is growing RESTLESS with this modeling gig?!! She is MOST BEAUTIFUL... BUT. I THINK THERE IS MORE TO LIFE THAN JUST MODLING!! I SEE U DOING POETRY... OR BEING AN ARTIST???!!! GODS GOT SOMETHING BETTER FOR YOU... MOST BEAUTIFUL KARDASHIAN\  JENNER!!! KHLOE IS MOST BEAUTIFUL AS WELL!!,realli realki sad u use bodi get like ummm u sooo much beautifuk bodi jealou know kendal grow restless model gig beauti think life modl see u poetri artist god got someth better beauti kardashian jenner khloe beauti well,me2661174,0.06666666666666667
4986,Kendall all day everyday,kendal day everyday,makako_beknown,-0.2
4987,❤❤❤,,0112.jpg,0.0
4988,❤️,,homakhademii,0.0
4989,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,viru_2207,0.0
4990,💜💜💜💜💜,,itzkarji,0.0
4991,Omg time. Boom😂😂😂😂😂😂😂😂😂😂😂😂😂,omg time boom,rakesh_kumar_ep,0.0
4992,😮‍💨🔥,,sa.nabacker,0.0
4993,👏👏👏😍😍😍,,soheilaaa2019,0.0
4994,Lindass😍😍😍😍😍,lindass,ray_oreste,0.0
4995,Who made the dress ???? @kyliejenner @kendalljenner,made dress kyliejenn kendalljenn,shirsharon66,0.0
4996,good🐕‍🦺💋😘😊😊😉👍😀😆👏👏👏✨☺️⭐️‼️👭😍,good,rushmore_cody,0.7
4997,Lindas ❤️❤️❤️😍😍😍,linda,allefejosedasilva,0.0
4998,👏👏👏👏👏👏👏,,centauro_int,0.0
4999,Rows ☂️☂️☂️,row,hfarrat_,0.0
5000,Rows ☂️☂️☂️,row,hfarrat_,0.0
5001,LBLBLB ☂️☂️☂️,lblblb,hfarrat_,0.0
5002,LBLBLB ☂️☂️☂️,lblblb,hfarrat_,0.0
5003,😍😍😍,,oom290530,0.0
5004,Wow… Kendall is a spitting image as her father!!! 🙌❤️,wow kendal spit imag father,jewelz_1980,0.1
5005,❤️Gorgeous,gorgeou,9anniiii,0.0
5006,😍,,juanchizwyd,0.0
5007,Te gustaron las sombras amor? Vi tu like por aquí 🤔 @yeko_velderrain,te gustaron la sombra amor vi tu like por aqu yeko velderrain,irma_munoz,0.0
5008,Pobresitas su ropa toda desgarrada 😣.. hay que apoyarlas 👏,pobresita su ropa toda desgarrada hay que apoyarla,yeko_velderrain,0.0
5009,❤️❤️,,jitendar6873kumar,0.0
5010,💜💜💜,,ron_julen,0.0
5011,1st,1st,recklessskyah_,0.0
5012,So sweet sexy girls 💖😘🥀,sweet sexi girl,abelhytarc0194,0.35
5013,😍😍😍,,julianadquesada,0.0
5014,🔥,,tabordayeseniabhip,0.0
5015,"https://www.instagram.com/p/Cb-g4ijr4wq/?utm_medium=copy_link

could u pls like and comment on this pic!!!!",could u pl like comment pic,mailibartzz,0.0
5016,😍❤️❤️,,grace_khamrang,0.0
5017,Kendall.. call me babe ❤️,kendal call babe,scott_regards,0.0
5018,Bien,bien,alexdyerm,0.0
5019,🔥,,paarooo_ka_pyar,0.0
5020,🔥🔥🔥,,paarooo_ka_pyar,0.0
5021,❤️❤️❤️❤️,,paarooo_ka_pyar,0.0
5022,Color ❤️🙌🔥,color,dee31_bosslady,0.0
5023,So?,,instaweiner1970,0.0
5024,I do like that colo,like colo,dee31_bosslady,0.0
5025,Oi primas,oi prima,mateusbarrosm,0.0
5026,"She gave birth,just a few months bak,how in hell can she can have abs like this,HOW FAKE😒",gave birth month bak hell ab like fake,alihasneyn,-0.5
5027,❤️❤️👏,,balakrishnanshankar,0.0
5028,😍😍😍😍😍😍😍,,ergashev.nabijon,0.0
5029,😍😍💜💜,,felobadboy,0.0
5030,🔥🔥🔥🔥,,afi__184,0.0
5031,beautiful duo 😍😍,beauti duo,lliyaariffin,0.0
5032,💜💜💜💜🦄💜💜💜💜,,azita.20.20,0.0
5033,ciao,ciao,laciam.bella.diocty,0.0
5034,punto,punto,laciam.bella.diocty,0.0
5035,stupende,stupend,laciam.bella.diocty,0.0
5036,sono,sono,laciam.bella.diocty,0.0
5037,amori mieiii,amori mieiii,laciam.bella.diocty,0.0
5038,🔥,,angeldasilvalissme23,0.0
5039,Wow,wow,lizzie_not_maguire,0.1
5040,My fev ❤️❤️,fev,za_in152,0.0
5041,💜🌸💜💜🌸🌸💜,,i_am_niko_chakhava,0.0
5042,Fire 🔥,fire,za_in152,0.0
5043,Sexy,sexi,arsha.d376,0.0
5044,Do you sell food?,sell food,_seanthebaptist_,0.0
5045,💜,,han6thang5,0.0
5046,De todas las hermanas kendall es la mas linda y natural posible 😍❤️,de toda la hermana kendal es la ma linda natur posibl,victoriavilogo13,0.0
5047,queen kylie❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,queen kyli,akshayraj_______,0.0
5048,❤️ this gift 'f dream,gift f dream,sadreddinedouieb,0.0
5049,😍😍😍,,charringg,0.0
5050,@disha_sarkar08 🙌,,sarkartamosa8,0.0
5051,💜💜💜,,itsellaneri,0.0
5052,Perfeitas 🇧🇷,perfeita,euthayla_oliveira,0.0
5053,So stunning xxx,stun xxx,jasmarvel12,0.0
5054,So great ❤💗💖,great,lollipopsa3,0.8
5055,Ufffff,ufffff,ivanariasara,0.0
5056,💜🤩🔥🔥🔥,,ev.gen1994,0.0
5057,❤️❤️❤️❤️❤️,,haydetraneh,0.0
5058,I love it 🥰,love,itt.naz,0.5
5059,❤️,,mahibhai9821,0.0
5060,ف رمضان؟؟ ف رمضاان,,thenourwalid,0.0
5061,❤️,,maria_georgallidi,0.0
5062,🖤,,god_sense_of_humor_101,0.0
5063,👏👏❤️,,chrismondile,0.0
5064,🤍 𝕀 𝕨𝕠𝕦𝕝𝕕 𝕧𝕖𝕣𝕪 𝕞𝕦𝕔𝕙 𝕝𝕚𝕜𝕖 𝕪𝕠𝕦 𝕥𝕠 𝕗𝕠𝕝𝕝𝕠𝕨 𝕞𝕖 𝕠𝕟 𝕞𝕪 𝕚𝕟𝕤𝕥𝕒𝕘𝕣𝕒𝕞 🙏🏻 𝕙𝕖𝕝𝕡 𝕞𝕖 ❤‍🔥🤍,,ricardo.gaytan84,0.0
5065,Mfers out here wearing insulation.,mfer wear insul,potatolord0,0.0
5066,magnifique pub,magnifiqu pub,percheron.jeanmichel,0.0
5067,Kylieee🔥,kyliee,asal_aser,0.0
5068,@maramisc0ol SLAAYYY,slaayyy,oexvd,0.0
5069,@oexvd 😭😭😭,,maramisc0ol,0.0
5070,😍😍😍😍😍😍😍,,___i.m.eshusp___,0.0
5071,❤️❤️❤️❤️❤️❤️❤️❤️,,___i.m.eshusp___,0.0
5072,❤️❤️❤️❤️❤️❤️❤️,,___i.m.eshusp___,0.0
5073,😍😍😍😍😍😍😍,,jesse.quezada.77,0.0
5074,Ganyan dapat picture natin 2 HAHAHA @brigitteratonel,ganyan dapat pictur natin 2 hahaha brigitteratonel,phbrtnl,0.2
5075,@phbrtnl @josephhamor00,josephhamor00,brigitteratonel,0.0
5076,في رمداااااان؟😱😨😱,,v71x,0.0
5077,😍😍,,khanna_s.a.i.r.a05,0.0
5078,🔥🔥🔥🔥🔥,,sana_singh_officiall,0.0
5079,😍,,shekhar.agnihotri.752,0.0
5080,@kendalljenner  you win all day every day !!!!,win day everi day,lunatic_prz,0.8
5081,🇹🇷🇹🇷🇹🇷,,eminerbug07,0.0
5082,That's my wallpaper😍❤️ congrats and stay safe,wallpap congrat stay safe,petallosamantha,0.5
5083,😍😍,,bethanywiseau,0.0
5084,Two beautiful women.,two beauti women,mikalynbessix32,0.0
5085,אהבות שלי,,elya_skor,0.0
5086,𝑆𝑜 ℎ𝑡𝑜 🔥🔥🔥,,ti.sha2818,0.0
5087,Lame,lame,maneacs1,-0.5
5088,😍😍😍,,____guzman___,0.0
5089,😍,,away.television2,0.0
5090,"Kylie : bossoms of goddess and smile, lap of. Comfort .. hunger to the anal carnally arghhhh keep arching arghhhh",kyli bossom goddess smile lap comfort hunger anal carnal arghhhh keep arch arghhhh,hanzmill,0.3
5091,<3,3,away.television2,0.0
5092,🤩🤩🤩😍😍😍,,bobby_ew,0.0
5093,😍😍😍😍😍,,laureena.s_,0.0
5094,@arstr_____  내여자와 니여자,,liquorpourin,0.0
5095,fbb,fbb,andelka_kozaric_95,0.0
5096,lbbb,lbbb,andelka_kozaric_95,0.0
5097,🔥🔥,,vishal_148,0.0
5098,Bish😩💗,bish,koustavtg,0.0
5099,😍😍😍😍😍,,cordoba_49_ers,0.0
5100,❤️Congratulations Those are Beautiful Colors,congratul beauti color,lisa1470a,0.0
5101,it’s giving bridgerton vibesss😍,give bridgerton vibesss,arynn.jh,0.0
5102,😍😍😍,,11.21hdu,0.0
5103,😍😍😍,,shewanwijayarathne,0.0
5104,❤️❤️❤️,,shewanwijayarathne,0.0
5105,😍😍😍,,shewanwijayarathne,0.0
5106,🔥❤️,,shewanwijayarathne,0.0
5107,May I be n the middle,may n middl,polley.gary,0.0
5108,😍🔥,,shewanwijayarathne,0.0
5109,🔥,,shewanwijayarathne,0.0
5110,#astroworldvictims say no to witches!,astroworldvictim say witch,chellbones5,0.0
5111,💙,,thierrytiramisu,0.0
5112,Goddess 👏👏👏👏🔥🔥🔥🔥🔥,goddess,djam3582,0.0
5113,KENDALL-KYLIES.COM,kendal kyli com,rocketpleasure,0.0
5114,"@cutiva_1001 mira mano, ahhhh? 😍😍😍",mira mano ahhhh,bola_nos,0.0
5115,@bola_nos aisss pa que las pida pa magia rosaa,aisss pa que la pida pa magia rosaa,cutiva_1001,0.0
5116,Just gorgeous,gorgeou,tera.langmade,0.0
5117,Hi,hi,vishvasundaricall,0.0
5118,Amazing 💕,amaz,highstreetmx,0.0
5119,❤️,,11_.ridhima._,0.0
5120,👌✨✨✨,,haider.id11,0.0
5121,❤️❤️❤️❤️🧿🧿🧿,,binitathapa752,0.0
5122,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,,ralph_rs3,0.0
5123,Beautiful 😍,beauti,lifesameskyblue,0.0
5124,Kim n kourt competition KY n ken,kim n kourt competit ky n ken,carlmasonjohnson,0.0
5125,You could be twins both sexy in your own way thanks,could twin sexi way thank,peter.silva.750,0.0
5126,❤️❤️❤️,,blue_dragon867,0.0
5127,Are you Bally dancing now ? Just wondering 😂,balli danc wonder,soushaddad,0.0
5128,I noe I'm fuck up I want dat Jenner double ride wat ever DAT mean,noe fuck want dat jenner doubl ride wat ever dat mean,carlmasonjohnson,-0.35625
5129,😍,,d_les01,0.0
5130,@tasyafarasya review....,review,kaqnvzx,0.0
5131,Hi,hi,kuldeepdeep903,0.0
5132,@8zv6,,3b9k_,0.0
5133,🔥🔥🔥🔥,,gernez4524,0.0
5134,The most beautiful sisters🥰💖,beauti sister,dj_noulis.greece,0.0
5135,🔥🔥🔥,,akash_queraly,0.0
5136,Unau kithutuak chihdan deuh maw?,unau kithutuak chihdan deuh maw,diding_valte,0.0
5137,Hi,hi,vishvasundaricall,0.0
5138,❤️,,rollsroycepatu22,0.0
5139,💜💜💜💜,,knicole.eli,0.0
5140,the matching buttchins>>>,match buttchin,avrillancey,0.0
5141,Hi,hi,ghazanfer.ghazanfer.338,0.0
5142,🔥🔥🔥,,fnger369,0.0
5143,my girls,girl,fnger369,0.0
5144,💜🤍💜🤍,,thecollagenbar,0.0
5145,💜💜💜💜💜💜💜💜,,brando_lara03,0.0
5146,🌹,,_elvis.o,0.0
5147,존예!!!💜,,clarinsohn,0.0
5148,💐🌺,,arthurslewis,0.0
5149,Ani,ani,anilbhai9129,0.0
5150,🔥🔥🔥,,verolizarraga123,0.0
5151,😍😍😍😍,,verolizarraga123,0.0
5152,"La más bella .. Kendall,  indudablemente 😍👏",la bella kendal indudablement,amimaneravintage,0.0
5153,@kyliejenner 😍😍😍💜💜💜,,kashvi_30,0.0
5154,@kendalljenner 😍😍😍💜💜💜,,kashvi_30,0.0
5155,❤️❤️❤️❤️,,talitaaa_santoss,0.0
5156,😍😍😍,,talitaaa_santoss,0.0
5157,http://instagram.com/james_toxic7707,,james_toxic7707,0.0
5158,http://instagram.com/james_toxic7707,,james_toxic7707,0.0
5159,❤️❤️❤️,,m1325_,0.0
5160,congratulations to you beauties!!!,congratul beauti,lauren.e.mansfield,0.0
5161,💜💜💜💜💜💜,,aureliejennag,0.0
5162,🔥🔥🔥,,ikaalvianaa,0.0
5163,🔥🔥🔥🔥wow,wow,elorahjadesevillano,0.1
5164,💘💘💘💘,,joseamorimzz,0.0
5165,💘💘💘💘💘💘,,joseamorimzz,0.0
5166,💘💘💘💘💘💘,,joseamorimzz,0.0
5167,😍😍😍,,joseamorimzz,0.0
5168,😍,,joseamorimzz,0.0
5169,❤️❤️,,meysam_talebi4225,0.0
5170,Kylie bear and kennt❤️🔥,kyli bear kennt,caprice____xoxo,0.0
5171,😍😍,,arcanjo.999,0.0
5172,"*Instagram*
*Non drop Follower* (50-70%) indian (5-%) Drop ratio (6392928821 dm kare) 
₹10...........50
₹100..........1k
₹1000............10k
 *Like*
₹10............100
₹40..........1k
₹70.............2k
 
  insta . Comment
₹300......1k
.......................................
 *Reels*
.......................................
 *Likes*
₹20.........100
₹70.............1k
 *Views*
₹5.............1k
₹40............10k
........................................
 Story views
₹5......................1k
₹40.....................10k",instagram non drop follow 50 70 indian 5 drop ratio 6392928821 dm kare 10 50 100 1k 1000 10k like 10 100 40 1k 70 2k insta comment 300 1k reel like 20 100 70 1k view 5 1k 40 10k stori view 5 1k 40 10k,zeba_khan4570,0.0
